"file_name","frame","key","finger","is_correct","fingertips_detected","keyboard_detection_time","finger_classification_time","total_time"
"fast-02","243","O","RIGHT_RING","False","","1.636186122894287","0.0946502685546875","1.7308363914489746"
"fast-02","255","Backspace","RIGHT_PINKY","False","","1.636186122894287","0.08966946601867676","1.7258555889129639"
"fast-02","269","A","LEFT_PINKY","True","LEFT_PINKY","1.636186122894287","0.10194802284240723","1.7381341457366943"
"fast-02","277","L","RIGHT_RING","True","RIGHT_RING","1.636186122894287","0.09647178649902344","1.7326579093933105"
"fast-02","281","L","RIGHT_RING","True","RIGHT_RING","1.636186122894287","0.10351300239562988","1.739699125289917"
"fast-02","286","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","1.636186122894287","0.08874797821044922","1.7249341011047363"
"fast-02","287","O","RIGHT_RING","False","","1.636186122894287","0.10630369186401367","1.7424898147583008"
"fast-02","290","V","LEFT_INDEX","True","LEFT_INDEX","1.636186122894287","0.08940386772155762","1.7255899906158447"
"fast-02","293","E","LEFT_MIDDLE","False","","1.636186122894287","0.08106780052185059","1.7172539234161377"
"fast-02","296","R","LEFT_INDEX","False","","1.636186122894287","0.08703732490539551","1.7232234477996826"
"fast-02","301","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","1.636186122894287","0.08454370498657227","1.7207298278808594"
"fast-02","302","L","RIGHT_RING","True","RIGHT_RING","1.636186122894287","0.1214914321899414","1.7576775550842285"
"fast-02","306","I","RIGHT_MIDDLE","False","","1.636186122894287","0.10331845283508301","1.7395045757293701"
"fast-02","310","K","RIGHT_MIDDLE","True","RIGHT_MIDDLE","1.636186122894287","0.09578824043273926","1.7319743633270264"
"fast-02","312","E","LEFT_MIDDLE","True","LEFT_MIDDLE","1.636186122894287","0.10370945930480957","1.7398955821990967"
"fast-02","317","A","LEFT_PINKY","True","LEFT_PINKY","1.636186122894287","0.08959126472473145","1.7257773876190186"
"fast-02","324","Spacebar","RIGHT_THUMB","False","","1.636186122894287","0.0981135368347168","1.734299659729004"
"fast-02","327","B","RIGHT_INDEX","True","RIGHT_INDEX","1.636186122894287","0.08205652236938477","1.7182426452636719"
"fast-02","329","E","LEFT_MIDDLE","True","LEFT_MIDDLE","1.636186122894287","0.0896599292755127","1.7258460521697998"
"fast-02","332","N","RIGHT_INDEX","True","RIGHT_INDEX","1.636186122894287","0.07416462898254395","1.710350751876831"
"fast-02","336","C","LEFT_INDEX","True","LEFT_INDEX","1.636186122894287","0.09974908828735352","1.7359352111816406"
"fast-02","347","H","RIGHT_INDEX","True","RIGHT_INDEX","1.636186122894287","0.07342195510864258","1.7096080780029297"
"fast-02","355","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","1.636186122894287","0.0751945972442627","1.7113807201385498"
"fast-02","357","O","RIGHT_RING","True","RIGHT_RING","1.636186122894287","0.07492804527282715","1.7111141681671143"
"fast-02","361","N","RIGHT_INDEX","True","RIGHT_INDEX","1.636186122894287","0.07110095024108887","1.707287073135376"
"fast-02","365","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","1.636186122894287","0.10133910179138184","1.737525224685669"
"fast-02","366","T","LEFT_INDEX","True","LEFT_INDEX","1.636186122894287","0.07307100296020508","1.7092571258544922"
"fast-02","369","H","RIGHT_INDEX","True","RIGHT_INDEX","1.636186122894287","0.07491302490234375","1.7110991477966309"
"fast-02","372","E","LEFT_MIDDLE","True","LEFT_MIDDLE","1.636186122894287","0.09132194519042969","1.7275080680847168"
"fast-02","376","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","1.636186122894287","0.07393240928649902","1.7101185321807861"
"fast-02","377","LeftShift","LEFT_PINKY","True","LEFT_PINKY","1.636186122894287","0.07077503204345703","1.7069611549377441"
"fast-02","380","B","RIGHT_INDEX","False","","1.636186122894287","0.0730290412902832","1.7092151641845703"
"fast-02","385","A","LEFT_PINKY","True","LEFT_PINKY","1.636186122894287","0.08925962448120117","1.7254457473754883"
"fast-02","387","T","LEFT_INDEX","False","","1.636186122894287","0.08624005317687988","1.722426176071167"
"fast-02","391","T","LEFT_INDEX","False","","1.636186122894287","0.10037040710449219","1.7365565299987793"
"fast-02","394","E","LEFT_MIDDLE","True","LEFT_MIDDLE","1.636186122894287","0.11265039443969727","1.7488365173339844"
"fast-02","396","R","LEFT_INDEX","True","LEFT_INDEX","1.636186122894287","0.10321617126464844","1.7394022941589355"
"fast-02","401","Y","RIGHT_INDEX","True","RIGHT_INDEX","1.636186122894287","0.0745096206665039","1.710695743560791"
"fast-02","408",".","RIGHT_RING","True","RIGHT_RING","1.636186122894287","0.10877132415771484","1.744957447052002"
"fast-03","33","LeftShift","LEFT_PINKY","True","LEFT_PINKY","0.8292977809906006","0.088348388671875","0.9176461696624756"
"fast-03","36","I","RIGHT_MIDDLE","False","","0.8292977809906006","0.0927424430847168","0.9220402240753174"
"fast-03","41","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8292977809906006","0.0875101089477539","0.9168078899383545"
"fast-03","42","L","RIGHT_RING","True","RIGHT_RING","0.8292977809906006","0.10055303573608398","0.9298508167266846"
"fast-03","44","A","LEFT_PINKY","True","LEFT_PINKY","0.8292977809906006","0.07669448852539062","0.9059922695159912"
"fast-03","58","Y","RIGHT_INDEX","False","","0.8292977809906006","0.08984041213989258","0.9191381931304932"
"fast-03","64","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.11157464981079102","0.9408724308013916"
"fast-03","65","T","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.11791467666625977","0.9472124576568604"
"fast-03","67","H","RIGHT_INDEX","True","RIGHT_INDEX","0.8292977809906006","0.1060342788696289","0.9353320598602295"
"fast-03","71","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.0995340347290039","0.9288318157196045"
"fast-03","73","R","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.08633923530578613","0.9156370162963867"
"fast-03","76","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.09371638298034668","0.9230141639709473"
"fast-03","80","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.09536886215209961","0.9246666431427002"
"fast-03","83","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8292977809906006","0.07456421852111816","0.9038619995117188"
"fast-03","87","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8292977809906006","0.07328534126281738","0.902583122253418"
"fast-03","90","S","LEFT_RING","True","LEFT_RING","0.8292977809906006","0.10402560234069824","0.9333233833312988"
"fast-03","94","M","RIGHT_INDEX","True","RIGHT_INDEX","0.8292977809906006","0.1057291030883789","0.9350268840789795"
"fast-03","96","A","LEFT_PINKY","True","LEFT_PINKY","0.8292977809906006","0.08225584030151367","0.9115536212921143"
"fast-03","99","L","RIGHT_RING","True","RIGHT_RING","0.8292977809906006","0.09300374984741211","0.9223015308380127"
"fast-03","103","L","RIGHT_RING","True","RIGHT_RING","0.8292977809906006","0.07584238052368164","0.9051401615142822"
"fast-03","106","Y","RIGHT_INDEX","False","","0.8292977809906006","0.07322859764099121","0.9025263786315918"
"fast-03","111","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.07010364532470703","0.8994014263153076"
"fast-03","115","C","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.08672714233398438","0.916024923324585"
"fast-03","118","A","LEFT_PINKY","True","LEFT_PINKY","0.8292977809906006","0.0784456729888916","0.9077434539794922"
"fast-03","121","L","RIGHT_RING","True","RIGHT_RING","0.8292977809906006","0.08285260200500488","0.9121503829956055"
"fast-03","138","C","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.07314848899841309","0.9024462699890137"
"fast-03","149","I","RIGHT_MIDDLE","False","","0.8292977809906006","0.07283759117126465","0.9021353721618652"
"fast-03","153","L","RIGHT_RING","True","RIGHT_RING","0.8292977809906006","0.07945418357849121","0.9087519645690918"
"fast-03","158","A","LEFT_PINKY","True","LEFT_PINKY","0.8292977809906006","0.0801091194152832","0.9094069004058838"
"fast-03","160","T","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.07955121994018555","0.9088490009307861"
"fast-03","163","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8292977809906006","0.08029961585998535","0.9095973968505859"
"fast-03","167","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8292977809906006","0.08024454116821289","0.9095423221588135"
"fast-03","168","G","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.07601809501647949","0.9053158760070801"
"fast-03","173","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.08685731887817383","0.9161550998687744"
"fast-03","174","T","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.07673192024230957","0.9060297012329102"
"fast-03","176","H","RIGHT_INDEX","True","RIGHT_INDEX","0.8292977809906006","0.07809996604919434","0.9073977470397949"
"fast-03","178","A","LEFT_PINKY","True","LEFT_PINKY","0.8292977809906006","0.07319307327270508","0.9024908542633057"
"fast-03","179","T","LEFT_INDEX","False","","0.8292977809906006","0.07495617866516113","0.9042539596557617"
"fast-03","186","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.07567858695983887","0.9049763679504395"
"fast-03","191","S","LEFT_RING","True","LEFT_RING","0.8292977809906006","0.0713965892791748","0.9006943702697754"
"fast-03","196","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8292977809906006","0.07393264770507812","0.9032304286956787"
"fast-03","198","X","LEFT_RING","True","LEFT_RING","0.8292977809906006","0.08261609077453613","0.9119138717651367"
"fast-03","203","T","LEFT_INDEX","False","","0.8292977809906006","0.07803821563720703","0.9073359966278076"
"fast-03","206","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.08878970146179199","0.9180874824523926"
"fast-03","210","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.07514500617980957","0.9044427871704102"
"fast-03","213","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8292977809906006","0.08264589309692383","0.9119436740875244"
"fast-03","218","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.07094669342041016","0.9002444744110107"
"fast-03","220","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.07210803031921387","0.9014058113098145"
"fast-03","222","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8292977809906006","0.07200407981872559","0.9013018608093262"
"fast-03","225","T","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.07829761505126953","0.9075953960418701"
"fast-03","227","I","RIGHT_MIDDLE","False","","0.8292977809906006","0.09143257141113281","0.9207303524017334"
"fast-03","230","R","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.1110372543334961","0.9403350353240967"
"fast-03","231","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.07364463806152344","0.902942419052124"
"fast-03","235","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.07417082786560059","0.9034686088562012"
"fast-03","238","H","RIGHT_INDEX","True","RIGHT_INDEX","0.8292977809906006","0.11556625366210938","0.94486403465271"
"fast-03","243","O","RIGHT_RING","True","RIGHT_RING","0.8292977809906006","0.12278532981872559","0.9520831108093262"
"fast-03","247","U","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8292977809906006","0.0772705078125","0.9065682888031006"
"fast-03","249","R","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.08224010467529297","0.9115378856658936"
"fast-03","252","S","LEFT_RING","True","LEFT_RING","0.8292977809906006","0.08034896850585938","0.90964674949646"
"fast-03","257","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.07669401168823242","0.905991792678833"
"fast-03","260","M","RIGHT_INDEX","True","RIGHT_INDEX","0.8292977809906006","0.07992267608642578","0.9092204570770264"
"fast-03","267","U","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8292977809906006","0.08307814598083496","0.9123759269714355"
"fast-03","270","S","LEFT_RING","True","LEFT_RING","0.8292977809906006","0.07901954650878906","0.9083173274993896"
"fast-03","273","T","LEFT_INDEX","False","","0.8292977809906006","0.0742807388305664","0.903578519821167"
"fast-03","279","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.0787358283996582","0.9080336093902588"
"fast-03","283","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.07213783264160156","0.9014356136322021"
"fast-03","287","L","RIGHT_RING","True","RIGHT_RING","0.8292977809906006","0.0743560791015625","0.9036538600921631"
"fast-03","291","A","LEFT_PINKY","True","LEFT_PINKY","0.8292977809906006","0.08171916007995605","0.9110169410705566"
"fast-03","294","P","RIGHT_PINKY","True","RIGHT_PINKY","0.8292977809906006","0.07930660247802734","0.9086043834686279"
"fast-03","300","S","LEFT_RING","True","LEFT_RING","0.8292977809906006","0.07561993598937988","0.9049177169799805"
"fast-03","305","E","LEFT_MIDDLE","False","","0.8292977809906006","0.08629012107849121","0.9155879020690918"
"fast-03","311","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.07853341102600098","0.9078311920166016"
"fast-03","315","B","RIGHT_INDEX","True","RIGHT_INDEX","0.8292977809906006","0.07410287857055664","0.9034006595611572"
"fast-03","317","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.09628081321716309","0.9255785942077637"
"fast-03","319","F","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.08937692642211914","0.9186747074127197"
"fast-03","323","O","RIGHT_RING","False","","0.8292977809906006","0.07394194602966309","0.9032397270202637"
"fast-03","327","R","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.08578348159790039","0.915081262588501"
"fast-03","329","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.07962799072265625","0.9089257717132568"
"fast-03","333","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.1214909553527832","0.9507887363433838"
"fast-03","334","LeftShift","LEFT_PINKY","True","LEFT_PINKY","0.8292977809906006","0.08212161064147949","0.9114193916320801"
"fast-03","336","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8292977809906006","0.08109664916992188","0.9103944301605225"
"fast-03","341","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.07605123519897461","0.9053490161895752"
"fast-03","345","C","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.08922672271728516","0.9185245037078857"
"fast-03","347","O","RIGHT_RING","False","","0.8292977809906006","0.08533883094787598","0.9146366119384766"
"fast-03","350","U","RIGHT_MIDDLE","False","","0.8292977809906006","0.08957076072692871","0.9188685417175293"
"fast-03","354","L","RIGHT_RING","True","RIGHT_RING","0.8292977809906006","0.09738302230834961","0.9266808032989502"
"fast-03","357","D","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.09783053398132324","0.9271283149719238"
"fast-03","360","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8292977809906006","0.0732583999633789","0.9025561809539795"
"fast-03","364","H","RIGHT_INDEX","True","RIGHT_INDEX","0.8292977809906006","0.07427287101745605","0.9035706520080566"
"fast-03","368","O","RIGHT_RING","False","","0.8292977809906006","0.07097554206848145","0.900273323059082"
"fast-03","372","P","RIGHT_PINKY","True","RIGHT_PINKY","0.8292977809906006","0.08651590347290039","0.915813684463501"
"fast-03","376","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.08526253700256348","0.9145603179931641"
"fast-03","382","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8292977809906006","0.08564376831054688","0.9149415493011475"
"fast-03","384","F","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.07622933387756348","0.9055271148681641"
"fast-03","386","O","RIGHT_RING","False","","0.8292977809906006","0.07122588157653809","0.9005236625671387"
"fast-03","389","R","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.08599090576171875","0.9152886867523193"
"fast-03","394","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8292977809906006","0.09426593780517578","0.9235637187957764"
"fast-03","398","A","LEFT_PINKY","True","LEFT_PINKY","0.8292977809906006","0.07317781448364258","0.9024755954742432"
"fast-03","406","R","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.07330727577209473","0.9026050567626953"
"fast-03","409","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.08819770812988281","0.9174954891204834"
"fast-03","413","S","LEFT_RING","True","LEFT_RING","0.8292977809906006","0.08465147018432617","0.9139492511749268"
"fast-03","420","U","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8292977809906006","0.07285714149475098","0.9021549224853516"
"fast-03","427","R","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.09045696258544922","0.9197547435760498"
"fast-03","431","R","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.07248687744140625","0.9017846584320068"
"fast-03","432","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8292977809906006","0.08768057823181152","0.9169783592224121"
"fast-03","438","C","LEFT_INDEX","True","LEFT_INDEX","0.8292977809906006","0.07440781593322754","0.9037055969238281"
"fast-03","441","T","LEFT_MIDDLE","False","","0.8292977809906006","0.07394742965698242","0.903245210647583"
"fast-03","443","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8292977809906006","0.07670140266418457","0.9059991836547852"
"fast-03","444","O","RIGHT_RING","True","RIGHT_RING","0.8292977809906006","0.08713054656982422","0.9164283275604248"
"fast-03","447","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8292977809906006","0.12125205993652344","0.950549840927124"
"fast-03","452",".","RIGHT_RING","True","RIGHT_RING","0.8292977809906006","0.07805657386779785","0.9073543548583984"
"fast-05","48","LeftShift","LEFT_PINKY","True","LEFT_PINKY","0.8190557956695557","0.08066391944885254","0.8997197151184082"
"fast-05","51","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8190557956695557","0.07803177833557129","0.897087574005127"
"fast-05","57","L","RIGHT_RING","True","RIGHT_RING","0.8190557956695557","0.07354593276977539","0.892601728439331"
"fast-05","62","I","RIGHT_MIDDLE","False","","0.8190557956695557","0.08504104614257812","0.9040968418121338"
"fast-05","65","S","LEFT_RING","True","LEFT_RING","0.8190557956695557","0.07491493225097656","0.8939707279205322"
"fast-05","67","T","LEFT_INDEX","True","LEFT_INDEX","0.8190557956695557","0.10824728012084961","0.9273030757904053"
"fast-05","70","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8190557956695557","0.08501839637756348","0.9040741920471191"
"fast-05","73","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8190557956695557","0.09700608253479004","0.9160618782043457"
"fast-05","85","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8190557956695557","0.10645079612731934","0.925506591796875"
"fast-05","89","D","LEFT_INDEX","True","LEFT_INDEX","0.8190557956695557","0.07208490371704102","0.8911406993865967"
"fast-05","94","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8190557956695557","0.09219932556152344","0.9112551212310791"
"fast-05","96","T","LEFT_INDEX","False","","0.8190557956695557","0.08243083953857422","0.9014866352081299"
"fast-05","98","O","RIGHT_RING","False","","0.8190557956695557","0.07554364204406738","0.894599437713623"
"fast-05","102","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8190557956695557","0.08369731903076172","0.9027531147003174"
"fast-05","104","M","RIGHT_INDEX","True","RIGHT_INDEX","0.8190557956695557","0.08102583885192871","0.9000816345214844"
"fast-05","109","Y","RIGHT_INDEX","False","","0.8190557956695557","0.07428598403930664","0.8933417797088623"
"fast-05","114","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8190557956695557","0.07308745384216309","0.8921432495117188"
"fast-05","124","F","LEFT_INDEX","True","LEFT_INDEX","0.8190557956695557","0.07228875160217285","0.8913445472717285"
"fast-05","128","A","LEFT_PINKY","True","LEFT_PINKY","0.8190557956695557","0.10911035537719727","0.9281661510467529"
"fast-05","130","T","LEFT_INDEX","False","","0.8190557956695557","0.0878443717956543","0.90690016746521"
"fast-05","135","H","RIGHT_INDEX","True","RIGHT_INDEX","0.8190557956695557","0.10338950157165527","0.9224452972412109"
"fast-05","137","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8190557956695557","0.10841703414916992","0.9274728298187256"
"fast-05","139","R","LEFT_INDEX","True","LEFT_INDEX","0.8190557956695557","0.08182907104492188","0.9008848667144775"
"fast-05","143","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8190557956695557","0.08285307884216309","0.9019088745117188"
"fast-05","145","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8190557956695557","0.07274627685546875","0.8918020725250244"
"fast-05","149","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8190557956695557","0.08958005905151367","0.9086358547210693"
"fast-05","153","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8190557956695557","0.09862661361694336","0.917682409286499"
"fast-05","154","S","LEFT_RING","True","LEFT_RING","0.8190557956695557","0.07920956611633301","0.8982653617858887"
"fast-05","156","I","RIGHT_MIDDLE","False","","0.8190557956695557","0.0729374885559082","0.8919932842254639"
"fast-05","160","L","RIGHT_RING","True","RIGHT_RING","0.8190557956695557","0.07332253456115723","0.8923783302307129"
"fast-05","163","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8190557956695557","0.08525323867797852","0.9043090343475342"
"fast-05","168","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8190557956695557","0.09925961494445801","0.9183154106140137"
"fast-05","170","C","LEFT_INDEX","True","LEFT_INDEX","0.8190557956695557","0.09553170204162598","0.9145874977111816"
"fast-05","172","E","LEFT_MIDDLE","False","","0.8190557956695557","0.08980846405029297","0.9088642597198486"
"fast-05","177","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8190557956695557","0.09450840950012207","0.9135642051696777"
