"file_name","frame","key","finger","is_correct","fingertips_detected","keyboard_detection_time","finger_classification_time"
"fast-02","47","LeftShift","LEFT_PINKY","True","LEFT_PINKY","0.8613181114196777","0.12021088600158691"
"fast-02","55","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8613181114196777","0.0958869457244873"
"fast-02","60","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8613181114196777","0.08632063865661621"
"fast-02","61","S","LEFT_RING","True","LEFT_RING","0.8613181114196777","0.09706807136535645"
"fast-02","64","A","LEFT_PINKY","True","LEFT_PINKY","0.8613181114196777","0.09439659118652344"
"fast-02","67","T","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.09015250205993652"
"fast-02","71","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8613181114196777","0.09549283981323242"
"fast-02","73","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8613181114196777","0.0825338363647461"
"fast-02","75","O","RIGHT_RING","True","RIGHT_RING","0.8613181114196777","0.07233071327209473"
"fast-02","77","W","LEFT_RING","True","LEFT_RING","0.8613181114196777","0.07640242576599121"
"fast-02","80","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8613181114196777","0.07495331764221191"
"fast-02","84","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8613181114196777","0.09305977821350098"
"fast-02","86","O","RIGHT_RING","True","RIGHT_RING","0.8613181114196777","0.08871126174926758"
"fast-02","90","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8613181114196777","0.11021590232849121"
"fast-02","95","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8613181114196777","0.08136701583862305"
"fast-02","96","A","LEFT_PINKY","True","LEFT_PINKY","0.8613181114196777","0.08718132972717285"
"fast-02","99","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8613181114196777","0.07897543907165527"
"fast-02","104","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8613181114196777","0.08853554725646973"
"fast-02","106","O","RIGHT_RING","True","RIGHT_RING","0.8613181114196777","0.09700989723205566"
"fast-02","111","L","RIGHT_RING","True","RIGHT_RING","0.8613181114196777","0.09909415245056152"
"fast-02","117","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8613181114196777","0.12265682220458984"
"fast-02","122","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8613181114196777","0.09400796890258789"
"fast-02","130","W","LEFT_RING","True","LEFT_RING","0.8613181114196777","0.07565450668334961"
"fast-02","134","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8613181114196777","0.09128975868225098"
"fast-02","143","Backspace","RIGHT_PINKY","True","RIGHT_PINKY","0.8613181114196777","0.10141587257385254"
"fast-02","149","O","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8613181114196777","0.09936785697937012"
"fast-02","154","O","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8613181114196777","0.07288026809692383"
"fast-02","158","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8613181114196777","0.09028744697570801"
"fast-02","163","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8613181114196777","0.09829568862915039"
"fast-02","166","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8613181114196777","0.09257364273071289"
"fast-02","175","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8613181114196777","0.10428071022033691"
"fast-02","179","S","LEFT_RING","True","LEFT_RING","0.8613181114196777","0.09990644454956055"
"fast-02","182","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8613181114196777","0.07788610458374023"
"fast-02","187","T","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.07527709007263184"
"fast-02","193","T","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.07304120063781738"
"fast-02","198","L","RIGHT_RING","True","RIGHT_RING","0.8613181114196777","0.07272553443908691"
"fast-02","205","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8613181114196777","0.08739089965820312"
"fast-02","211",",","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8613181114196777","0.07954907417297363"
"fast-02","216","C","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.07543587684631348"
"fast-02","220","A","LEFT_PINKY","True","LEFT_PINKY","0.8613181114196777","0.08591461181640625"
"fast-02","222","R","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.08834290504455566"
"fast-02","227","V","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.08227300643920898"
"fast-02","231","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8613181114196777","0.10928797721862793"
"fast-02","236","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8613181114196777","0.10579204559326172"
"fast-02","241","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8613181114196777","0.07681751251220703"
"fast-02","243","O","RIGHT_RING","True","RIGHT_RING","0.8613181114196777","0.0721895694732666"
"fast-02","255","Backspace","RIGHT_PINKY","True","RIGHT_PINKY","0.8613181114196777","0.07298898696899414"
"fast-02","269","A","LEFT_PINKY","True","LEFT_PINKY","0.8613181114196777","0.07432794570922852"
"fast-02","277","L","RIGHT_RING","True","RIGHT_RING","0.8613181114196777","0.07322311401367188"
"fast-02","281","L","RIGHT_RING","True","RIGHT_RING","0.8613181114196777","0.09324979782104492"
"fast-02","286","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8613181114196777","0.08998918533325195"
"fast-02","287","O","RIGHT_RING","False","","0.8613181114196777","0.08285164833068848"
"fast-02","290","V","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.08963656425476074"
"fast-02","293","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8613181114196777","0.09365487098693848"
"fast-02","296","R","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8613181114196777","0.0918729305267334"
"fast-02","301","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8613181114196777","0.1047663688659668"
"fast-02","302","L","RIGHT_RING","True","RIGHT_RING","0.8613181114196777","0.07581210136413574"
"fast-02","306","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8613181114196777","0.07733273506164551"
"fast-02","310","K","RIGHT_MIDDLE","True","RIGHT_INDEX,RIGHT_MIDDLE","0.8613181114196777","0.08120417594909668"
"fast-02","312","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8613181114196777","0.0878610610961914"
"fast-02","317","A","LEFT_PINKY","True","LEFT_PINKY","0.8613181114196777","0.08325314521789551"
"fast-02","324","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8613181114196777","0.0722498893737793"
"fast-02","327","B","RIGHT_INDEX","True","RIGHT_INDEX","0.8613181114196777","0.07793402671813965"
"fast-02","329","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8613181114196777","0.07151293754577637"
"fast-02","332","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8613181114196777","0.07994461059570312"
"fast-02","336","C","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.07533955574035645"
"fast-02","347","H","RIGHT_INDEX","True","RIGHT_INDEX","0.8613181114196777","0.10222268104553223"
"fast-02","355","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8613181114196777","0.10552000999450684"
"fast-02","357","O","RIGHT_RING","True","RIGHT_RING","0.8613181114196777","0.09665036201477051"
"fast-02","361","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8613181114196777","0.07460641860961914"
"fast-02","365","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8613181114196777","0.10106754302978516"
"fast-02","366","T","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.08929920196533203"
"fast-02","369","H","RIGHT_INDEX","True","RIGHT_INDEX","0.8613181114196777","0.0811014175415039"
"fast-02","372","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8613181114196777","0.10876250267028809"
"fast-02","376","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8613181114196777","0.10370039939880371"
"fast-02","377","LeftShift","LEFT_PINKY","True","LEFT_PINKY","0.8613181114196777","0.07927608489990234"
"fast-02","380","B","RIGHT_INDEX","True","RIGHT_INDEX","0.8613181114196777","0.07444429397583008"
"fast-02","385","A","LEFT_PINKY","True","LEFT_PINKY","0.8613181114196777","0.09285283088684082"
"fast-02","387","T","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.07570075988769531"
"fast-02","391","T","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.0894622802734375"
"fast-02","394","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8613181114196777","0.08121681213378906"
"fast-02","396","R","LEFT_INDEX","True","LEFT_INDEX","0.8613181114196777","0.0887460708618164"
"fast-02","401","Y","RIGHT_INDEX","True","RIGHT_INDEX","0.8613181114196777","0.08351421356201172"
"fast-02","408",".","RIGHT_RING","True","RIGHT_RING","0.8613181114196777","0.06939411163330078"
"fast-03","33","LeftShift","LEFT_PINKY","True","LEFT_RING,LEFT_PINKY","0.8087921142578125","0.08848929405212402"
"fast-03","36","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8087921142578125","0.07242822647094727"
"fast-03","41","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8087921142578125","0.07182979583740234"
"fast-03","42","L","RIGHT_RING","True","RIGHT_RING","0.8087921142578125","0.0876624584197998"
"fast-03","44","A","LEFT_PINKY","True","LEFT_PINKY","0.8087921142578125","0.07092142105102539"
"fast-03","58","Y","RIGHT_INDEX","True","RIGHT_INDEX","0.8087921142578125","0.08538222312927246"
"fast-03","64","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8087921142578125","0.09083414077758789"
"fast-03","65","T","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.07532978057861328"
"fast-03","67","H","RIGHT_INDEX","True","RIGHT_INDEX","0.8087921142578125","0.0753321647644043"
"fast-03","71","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8087921142578125","0.07406759262084961"
"fast-03","73","R","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.07496905326843262"
"fast-03","76","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8087921142578125","0.0764622688293457"
"fast-03","80","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8087921142578125","0.07316708564758301"
"fast-03","83","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8087921142578125","0.07863092422485352"
"fast-03","87","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8087921142578125","0.07253289222717285"
"fast-03","90","S","LEFT_RING","True","LEFT_RING","0.8087921142578125","0.08848404884338379"
"fast-03","94","M","RIGHT_INDEX","True","RIGHT_INDEX","0.8087921142578125","0.10756993293762207"
"fast-03","96","A","LEFT_PINKY","True","LEFT_PINKY","0.8087921142578125","0.08662533760070801"
"fast-03","99","L","RIGHT_RING","True","RIGHT_RING","0.8087921142578125","0.08242464065551758"
"fast-03","103","L","RIGHT_RING","True","RIGHT_RING","0.8087921142578125","0.09963655471801758"
"fast-03","106","Y","RIGHT_INDEX","False","","0.8087921142578125","0.10295605659484863"
"fast-03","111","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8087921142578125","0.09476590156555176"
"fast-03","115","C","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.07356715202331543"
"fast-03","118","A","LEFT_PINKY","True","LEFT_PINKY","0.8087921142578125","0.08869385719299316"
"fast-03","121","L","RIGHT_RING","True","RIGHT_RING","0.8087921142578125","0.08728694915771484"
"fast-03","138","C","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.08698415756225586"
"fast-03","149","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8087921142578125","0.09632062911987305"
"fast-03","153","L","RIGHT_RING","True","RIGHT_RING","0.8087921142578125","0.0966498851776123"
"fast-03","158","A","LEFT_PINKY","True","LEFT_PINKY","0.8087921142578125","0.07600283622741699"
"fast-03","160","T","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.09011149406433105"
"fast-03","163","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8087921142578125","0.0735619068145752"
"fast-03","167","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8087921142578125","0.07863640785217285"
"fast-03","168","G","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.0727531909942627"
"fast-03","173","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8087921142578125","0.08797192573547363"
"fast-03","174","T","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.10853934288024902"
"fast-03","176","H","RIGHT_INDEX","True","RIGHT_INDEX","0.8087921142578125","0.10257768630981445"
"fast-03","178","A","LEFT_PINKY","True","LEFT_PINKY","0.8087921142578125","0.07630634307861328"
"fast-03","179","T","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.08721113204956055"
"fast-03","186","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8087921142578125","0.10562515258789062"
"fast-03","191","S","LEFT_RING","True","LEFT_RING","0.8087921142578125","0.1110849380493164"
"fast-03","196","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8087921142578125","0.10333824157714844"
"fast-03","198","X","LEFT_RING","True","LEFT_RING","0.8087921142578125","0.09408426284790039"
"fast-03","203","T","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.0776362419128418"
"fast-03","206","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8087921142578125","0.07563948631286621"
"fast-03","210","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8087921142578125","0.08908486366271973"
"fast-03","213","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8087921142578125","0.08820438385009766"
"fast-03","218","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8087921142578125","0.09343290328979492"
"fast-03","220","E","LEFT_MIDDLE","True","LEFT_MIDDLE,LEFT_RING","0.8087921142578125","0.09082436561584473"
"fast-03","222","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8087921142578125","0.1065070629119873"
"fast-03","225","T","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.08031129837036133"
"fast-03","227","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8087921142578125","0.09049320220947266"
"fast-03","230","R","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.10194921493530273"
"fast-03","231","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8087921142578125","0.09836840629577637"
"fast-03","235","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8087921142578125","0.0773460865020752"
"fast-03","238","H","RIGHT_INDEX","True","RIGHT_INDEX","0.8087921142578125","0.09278035163879395"
"fast-03","243","O","RIGHT_RING","True","RIGHT_RING","0.8087921142578125","0.1020500659942627"
"fast-03","247","U","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8087921142578125","0.08920836448669434"
"fast-03","249","R","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.07030010223388672"
"fast-03","252","S","LEFT_RING","True","LEFT_RING","0.8087921142578125","0.07040882110595703"
"fast-03","257","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8087921142578125","0.09557175636291504"
"fast-03","260","M","RIGHT_INDEX","True","RIGHT_INDEX","0.8087921142578125","0.0989830493927002"
"fast-03","267","U","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8087921142578125","0.08986067771911621"
"fast-03","270","S","LEFT_RING","True","LEFT_RING","0.8087921142578125","0.07751154899597168"
"fast-03","273","T","LEFT_INDEX","True","LEFT_INDEX","0.8087921142578125","0.07668805122375488"
"fast-03","279","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8087921142578125","0.0855870246887207"
"fast-03","283","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8087921142578125","0.07082056999206543"
"fast-03","287","L","RIGHT_RING","True","RIGHT_RING","0.8087921142578125","0.08590006828308105"
"fast-03","291","A","LEFT_PINKY","True","LEFT_PINKY","0.8087921142578125","0.08814120292663574"
"fast-03","294","P","RIGHT_PINKY","True","RIGHT_PINKY","0.8087921142578125","0.09197831153869629"
"fast-03","300","S","LEFT_RING","True","LEFT_RING","0.8087921142578125","0.08711457252502441"
"fast-03","305","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8087921142578125","0.08212089538574219"
"fast-03","311","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8087921142578125","0.08962678909301758"
