"file_name","frame","key","finger","is_correct","fingertips_detected","keyboard_detection_time","finger_classification_time"
"fast-02","47","LeftShift","LEFT_PINKY","True","LEFT_PINKY","0.8542957305908203","0.11384391784667969"
"fast-02","55","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8542957305908203","0.08416342735290527"
"fast-02","60","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8542957305908203","0.08910202980041504"
"fast-02","61","S","LEFT_RING","True","LEFT_MIDDLE,LEFT_RING","0.8542957305908203","0.10117220878601074"
"fast-02","64","A","LEFT_PINKY","True","LEFT_PINKY","0.8542957305908203","0.09045886993408203"
"fast-02","67","T","LEFT_INDEX","True","LEFT_INDEX","0.8542957305908203","0.0761106014251709"
"fast-02","71","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8542957305908203","0.08132100105285645"
"fast-02","73","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8542957305908203","0.08719992637634277"
"fast-02","75","O","RIGHT_RING","True","RIGHT_MIDDLE,RIGHT_RING","0.8542957305908203","0.09907007217407227"
"fast-02","77","W","LEFT_RING","True","LEFT_RING","0.8542957305908203","0.08032393455505371"
"fast-02","80","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8542957305908203","0.07773375511169434"
"fast-02","84","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8542957305908203","0.09610915184020996"
"fast-02","86","O","RIGHT_RING","True","RIGHT_RING","0.8542957305908203","0.10209870338439941"
"fast-02","90","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8542957305908203","0.0755305290222168"
"fast-02","95","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8542957305908203","0.08317112922668457"
"fast-02","96","A","LEFT_PINKY","True","LEFT_PINKY","0.8542957305908203","0.08269023895263672"
"fast-02","99","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8542957305908203","0.0826725959777832"
"fast-02","104","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8542957305908203","0.07803750038146973"
"fast-02","106","O","RIGHT_RING","True","RIGHT_RING","0.8542957305908203","0.07594418525695801"
"fast-02","111","L","RIGHT_RING","True","RIGHT_RING","0.8542957305908203","0.07198286056518555"
"fast-02","117","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8542957305908203","0.07165884971618652"
"fast-02","122","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8542957305908203","0.07075977325439453"
"fast-02","130","W","LEFT_RING","True","LEFT_RING","0.8542957305908203","0.07355284690856934"
"fast-02","134","E","LEFT_MIDDLE","True","LEFT_MIDDLE,LEFT_RING","0.8542957305908203","0.07129716873168945"
"fast-02","143","Backspace","RIGHT_PINKY","False","","0.8542957305908203","0.08485913276672363"
"fast-02","149","O","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8542957305908203","0.07608580589294434"
"fast-02","154","O","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8542957305908203","0.07040143013000488"
"fast-02","158","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8542957305908203","0.08687376976013184"
"fast-02","163","E","LEFT_MIDDLE","True","LEFT_MIDDLE,LEFT_RING","0.8542957305908203","0.10873770713806152"
"fast-02","166","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8542957305908203","0.07594537734985352"
"fast-02","175","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8542957305908203","0.08726191520690918"
"fast-02","179","S","LEFT_RING","True","LEFT_MIDDLE,LEFT_RING","0.8542957305908203","0.07197260856628418"
"fast-02","182","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8542957305908203","0.0888376235961914"
"fast-02","187","T","LEFT_INDEX","True","LEFT_INDEX","0.8542957305908203","0.0882415771484375"
"fast-02","193","T","LEFT_INDEX","True","LEFT_INDEX","0.8542957305908203","0.09319472312927246"
"fast-02","198","L","RIGHT_RING","True","RIGHT_RING","0.8542957305908203","0.07367110252380371"
"fast-02","205","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8542957305908203","0.09082913398742676"
"fast-02","211",",","RIGHT_MIDDLE","True","RIGHT_MIDDLE,RIGHT_RING","0.8542957305908203","0.07072854042053223"
"fast-02","216","C","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8542957305908203","0.07948803901672363"
"fast-02","220","A","LEFT_PINKY","True","LEFT_PINKY","0.8542957305908203","0.09284639358520508"
"fast-02","222","R","LEFT_INDEX","True","LEFT_INDEX","0.8542957305908203","0.07564043998718262"
"fast-02","227","V","LEFT_INDEX","True","LEFT_INDEX","0.8542957305908203","0.08958029747009277"
"fast-02","231","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8542957305908203","0.07882165908813477"
"fast-02","236","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8542957305908203","0.08907318115234375"
"fast-02","241","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8542957305908203","0.09274029731750488"
"fast-02","243","O","RIGHT_RING","True","RIGHT_RING","0.8542957305908203","0.07210850715637207"
"fast-02","255","Backspace","RIGHT_PINKY","False","","0.8542957305908203","0.07143783569335938"
"fast-02","269","A","LEFT_PINKY","True","LEFT_PINKY","0.8542957305908203","0.09190654754638672"
"fast-02","277","L","RIGHT_RING","True","RIGHT_MIDDLE,RIGHT_RING","0.8542957305908203","0.0747232437133789"
"fast-02","281","L","RIGHT_RING","True","RIGHT_MIDDLE,RIGHT_RING","0.8542957305908203","0.08221769332885742"
"fast-02","286","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8542957305908203","0.07898759841918945"
"fast-02","287","O","RIGHT_RING","True","RIGHT_RING","0.8542957305908203","0.11456561088562012"
"fast-02","290","V","LEFT_INDEX","True","LEFT_INDEX","0.8542957305908203","0.07773208618164062"
"fast-02","293","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8542957305908203","0.08436369895935059"
"fast-02","296","R","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8542957305908203","0.10528397560119629"
"fast-02","301","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8542957305908203","0.0813741683959961"
"fast-02","302","L","RIGHT_RING","True","RIGHT_RING","0.8542957305908203","0.0893869400024414"
"fast-02","306","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8542957305908203","0.07627272605895996"
"fast-02","310","K","RIGHT_MIDDLE","True","RIGHT_INDEX,RIGHT_MIDDLE","0.8542957305908203","0.08151006698608398"
"fast-02","312","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8542957305908203","0.09287333488464355"
"fast-02","317","A","LEFT_PINKY","True","LEFT_RING,LEFT_PINKY","0.8542957305908203","0.09650397300720215"
"fast-02","324","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,RIGHT_INDEX,LEFT_THUMB","0.8542957305908203","0.07284140586853027"
"fast-02","327","B","RIGHT_INDEX","True","RIGHT_INDEX","0.8542957305908203","0.0820930004119873"
"fast-02","329","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.8542957305908203","0.09070777893066406"
"fast-02","332","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8542957305908203","0.0859060287475586"
"fast-02","336","C","LEFT_INDEX","True","LEFT_INDEX","0.8542957305908203","0.08408713340759277"
"fast-02","347","H","RIGHT_INDEX","True","RIGHT_INDEX","0.8542957305908203","0.08056831359863281"
