"file_name","frame","key","finger","is_correct","fingertips_detected","keyboard_detection_time","finger_classification_time"
"fast-02","47","LeftShift","LEFT_PINKY","True","LEFT_PINKY","0.850407600402832","0.1350243091583252"
"fast-02","55","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.850407600402832","0.0901789665222168"
"fast-02","60","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.850407600402832","0.09234285354614258"
"fast-02","61","S","LEFT_RING","True","LEFT_MIDDLE,LEFT_RING","0.850407600402832","0.08770036697387695"
"fast-02","64","A","LEFT_PINKY","True","LEFT_PINKY","0.850407600402832","0.07747507095336914"
"fast-02","67","T","LEFT_INDEX","True","LEFT_INDEX","0.850407600402832","0.07579255104064941"
"fast-02","71","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.850407600402832","0.10827183723449707"
"fast-02","73","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.850407600402832","0.07909202575683594"
"fast-02","75","O","RIGHT_RING","True","RIGHT_RING","0.850407600402832","0.09882736206054688"
"fast-02","77","W","LEFT_RING","True","LEFT_RING","0.850407600402832","0.097137451171875"
"fast-02","80","N","RIGHT_INDEX","True","RIGHT_INDEX","0.850407600402832","0.0757436752319336"
"fast-02","84","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.850407600402832","0.08900284767150879"
"fast-02","86","O","RIGHT_RING","True","RIGHT_RING","0.850407600402832","0.0977935791015625"
"fast-02","90","N","RIGHT_INDEX","True","RIGHT_INDEX","0.850407600402832","0.07550859451293945"
"fast-02","95","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.850407600402832","0.08815884590148926"
"fast-02","96","A","LEFT_PINKY","True","LEFT_PINKY","0.850407600402832","0.09380626678466797"
"fast-02","99","N","RIGHT_INDEX","True","RIGHT_INDEX","0.850407600402832","0.08858275413513184"
"fast-02","104","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.850407600402832","0.07444310188293457"
"fast-02","106","O","RIGHT_RING","True","RIGHT_RING","0.850407600402832","0.09516644477844238"
"fast-02","111","L","RIGHT_RING","True","RIGHT_RING","0.850407600402832","0.09501767158508301"
"fast-02","117","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.850407600402832","0.0843193531036377"
"fast-02","122","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.850407600402832","0.08851146697998047"
"fast-02","130","W","LEFT_RING","True","LEFT_RING","0.850407600402832","0.07268643379211426"
"fast-02","134","E","LEFT_MIDDLE","True","LEFT_MIDDLE,LEFT_RING","0.850407600402832","0.07657384872436523"
"fast-02","143","Backspace","RIGHT_PINKY","True","RIGHT_PINKY","0.850407600402832","0.0887300968170166"
"fast-02","149","O","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.850407600402832","0.08917069435119629"
"fast-02","154","O","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.850407600402832","0.0858159065246582"
"fast-02","158","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.850407600402832","0.07955074310302734"
"fast-02","163","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.850407600402832","0.09210538864135742"
"fast-02","166","N","RIGHT_INDEX","True","RIGHT_INDEX","0.850407600402832","0.11164450645446777"
"fast-02","175","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.850407600402832","0.08702421188354492"
"fast-02","179","S","LEFT_RING","True","LEFT_MIDDLE,LEFT_RING","0.850407600402832","0.10519719123840332"
"fast-02","182","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.850407600402832","0.07959294319152832"
"fast-02","187","T","LEFT_INDEX","True","LEFT_INDEX","0.850407600402832","0.08037805557250977"
"fast-02","193","T","LEFT_INDEX","True","LEFT_INDEX","0.850407600402832","0.08174633979797363"
"fast-02","198","L","RIGHT_RING","True","RIGHT_RING","0.850407600402832","0.09314990043640137"
"fast-02","205","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.850407600402832","0.07700419425964355"
"fast-02","211",",","RIGHT_MIDDLE","True","RIGHT_MIDDLE,RIGHT_RING","0.850407600402832","0.07671809196472168"
"fast-02","216","C","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.850407600402832","0.08233952522277832"
"fast-02","220","A","LEFT_PINKY","True","LEFT_PINKY","0.850407600402832","0.07833623886108398"
"fast-02","222","R","LEFT_INDEX","True","LEFT_INDEX","0.850407600402832","0.10899114608764648"
"fast-02","227","V","LEFT_INDEX","True","LEFT_INDEX","0.850407600402832","0.08997964859008789"
"fast-02","231","E","LEFT_MIDDLE","True","LEFT_MIDDLE","0.850407600402832","0.08883047103881836"
"fast-02","236","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.850407600402832","0.08778142929077148"
"fast-02","241","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.850407600402832","0.10464167594909668"
"fast-02","243","O","RIGHT_RING","True","RIGHT_RING","0.850407600402832","0.07517051696777344"
"fast-02","255","Backspace","RIGHT_PINKY","True","RIGHT_PINKY","0.850407600402832","0.07920551300048828"
