"file_name","frame","key","finger","is_correct","fingertips_detected","keyboard_detection_time","finger_classification_time"
"fast-02","47","LeftShift","LEFT_PINKY","True","LEFT_PINKY","0.8391335010528564","0.11895084381103516"
"fast-02","55","I","RIGHT_MIDDLE","True","RIGHT_MIDDLE","0.8391335010528564","0.07723283767700195"
"fast-02","60","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB,LEFT_THUMB","0.8391335010528564","0.10223197937011719"
"fast-02","61","S","LEFT_RING","True","LEFT_RING","0.8391335010528564","0.08448243141174316"
"fast-02","64","A","LEFT_PINKY","True","LEFT_PINKY","0.8391335010528564","0.08353829383850098"
"fast-02","67","T","LEFT_INDEX","True","LEFT_INDEX","0.8391335010528564","0.09238886833190918"
"fast-02","71","Spacebar","RIGHT_THUMB","True","LEFT_THUMB,RIGHT_THUMB","0.8391335010528564","0.08486318588256836"
"fast-02","73","D","LEFT_INDEX","True","LEFT_INDEX,LEFT_MIDDLE","0.8391335010528564","0.09273743629455566"
"fast-02","75","O","RIGHT_RING","True","RIGHT_RING","0.8391335010528564","0.09614253044128418"
"fast-02","77","W","LEFT_RING","True","LEFT_RING","0.8391335010528564","0.08147454261779785"
"fast-02","80","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8391335010528564","0.10901308059692383"
"fast-02","84","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8391335010528564","0.09201526641845703"
"fast-02","86","O","RIGHT_RING","True","RIGHT_RING","0.8391335010528564","0.07722878456115723"
"fast-02","90","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8391335010528564","0.08273625373840332"
"fast-02","95","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8391335010528564","0.09185075759887695"
"fast-02","96","A","LEFT_PINKY","True","LEFT_PINKY","0.8391335010528564","0.0867457389831543"
"fast-02","99","N","RIGHT_INDEX","True","RIGHT_INDEX","0.8391335010528564","0.10919594764709473"
"fast-02","104","Spacebar","RIGHT_THUMB","True","RIGHT_THUMB","0.8391335010528564","0.08855223655700684"
